Site Code,Loc Code,Event,Field ID,Sample ID,Unique ID,Particle,Color,Morphology,1st Order Morph,Color-Group,Confidence (?),Comment,QA_Color-Morph,Projected SA [mm2],Feret,MinFeret,Length,combo
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_C_23,23,clear,fragment,Non-Fiber,Transparent,0,0,0,0.07,2.112,1.368,8.541,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-2_A_7,7,clear,fragment,Non-Fiber,Transparent,0,thin long piece,0,0.00019,2.111,0.38,2.362,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_C_65,65,gray,fragment,Non-Fiber,Blacks,0,0,0,0.535,2.105,0.35,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_B_30,30,green,fragment,Non-Fiber,Greens,0,0,0,0.198,2.099,0.526,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_A_67,67,blue,fragment,Non-Fiber,Blues,0,0,0,0.584,2.098,0.46,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_A_1,1,black,TRWP,Non-Fiber,Blacks,0,rubber-like texture,0,1.232,2.095,1.441,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-5_A_48,48,gray,fragment,Non-Fiber,Blacks,0,0,0,0.018,2.095,0.137,2.146,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-5_A_12,12,gray,fragment,Non-Fiber,Blacks,0,0,0,0.103,2.091,0.788,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_C_29,29,white,fragment,Non-Fiber,Whites,0,0,0,0.614,2.09,0.557,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-1_A_32,32,clear,fragment,Non-Fiber,Transparent,0,0,0,0.023,2.088,0.586,2.735,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-2_A_1,1,clear,fragment,Non-Fiber,Transparent,0,thin long piece,0,0.00019,2.08,0.191,2.186,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_D_19,19,pink,fragment,Non-Fiber,Reds,0,0,0,0.436,2.075,0.544,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_A_1,1,blue,fragment,Non-Fiber,Blues,0,0,0,0.000197,2.071,0.662,2.831,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-4_B_31,31,black,TRWP,Non-Fiber,Blacks,0,0,done,0.332,2.069,0.565,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_A_67,67,gray,fragment,Non-Fiber,Blacks,0,0,0,0.156,2.065,0.826,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_A_40,40,black,fragment,Non-Fiber,Blacks,0,0,done,1.201,2.06,1.001,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-1_D_20,20,clear,fragment,Non-Fiber,Transparent,0,thin long piece,0,0.024,2.052,0.651,2.753,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-2_C_22,22,green,fragment,Non-Fiber,Greens,0,0,0,0.000257,2.045,0.888,2.829,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_B_47,47,red,fragment,Non-Fiber,Reds,0,long thin piece,done,0.163,2.042,1.534,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-2_B_63,63,green,fragment,Non-Fiber,Greens,0,0,0,0.411,2.036,0.33,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_A_37,37,black,TRWP,Non-Fiber,Blacks,0,0,0,0.639,2.036,0.611,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_A_7,7,blue,fragment,Non-Fiber,Blues,0,0,0,0.475,2.027,0.348,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_C_54,54,black,TRWP,Non-Fiber,Blacks,0,0,done,0.461,2.018,0.389,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_E_19,19,pink,fragment,Non-Fiber,Reds,0,0,0,1.179,2.015,1.268,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_B_13,13,black,TRWP,Non-Fiber,Blacks,0,0,done,0.387,2.014,1.287,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-2_A_5,5,clear,fragment,Non-Fiber,Transparent,0,thin long piece,0,0.00038,2.01,1.289,4.987,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_A_7,7,blue,fragment,Non-Fiber,Blues,0,0,0,0.371,2.009,0.265,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-1_B_14,14,yellow,fragment,Non-Fiber,Yellows,0,thin long piece,done,0.044,2.007,0.907,5.337,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_B_32,32,gray,fragment,Non-Fiber,Blacks,0,0,0,0.133,2.007,0.164,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_A_35,35,black,TRWP,Non-Fiber,Blacks,0,0,done,1.122,2.001,1.112,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_C_17,17,clear,fragment,Non-Fiber,Transparent,0,0,0,0.000148,1.998,0.045,2.003,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-1_D_28,28,clear,fragment,Non-Fiber,Transparent,0,thin long piece,0,0.043,1.997,0.468,4.868,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_A_42,42,black,TRWP,Non-Fiber,Blacks,0,0,0,1.688,1.99,1.272,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_C_43,43,white,foam,Non-Fiber,Whites,0,0,done,1.285,1.989,1.204,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_C_42,42,black,fragment,Non-Fiber,Blacks,0,0,0,1.135,1.988,0.878,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-5_A_70,70,green,fragment,Non-Fiber,Greens,0,0,0,0.267,1.973,0.332,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-2_A_14,14,clear,fragment,Non-Fiber,Transparent,0,thin long piece,0,0.000316,1.965,0.831,3.914,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_B_23,23,black,TRWP,Non-Fiber,Blacks,0,0,done,1.083,1.962,0.829,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_C_73,73,green,fragment,Non-Fiber,Greens,0,0,0,0.361,1.952,0.373,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-1_D_8,8,clear,fragment,Non-Fiber,Transparent,0,thin long piece,0,0.02,1.926,0.407,2.296,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_A_6,6,black,fragment,Non-Fiber,Blacks,0,0,done,0.00019,1.915,0.297,2.078,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-2_A_15,15,yellow,fragment,Non-Fiber,Yellows,0,thin long piece,0,0.000253,1.907,0.745,2.726,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-4_A_6,6,pink,fragment,Non-Fiber,Reds,0,0,0,0.018,1.905,0.274,2.049,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_B_35,35,clear,fragment,Non-Fiber,Transparent,0,0,0,0.019,1.903,0.141,2.019,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_B_35,35,black,fragment,Non-Fiber,Blacks,0,0,done,0.152,1.893,0.251,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-2_B_45,45,blue,fragment,Non-Fiber,Blues,0,0,0,0.643,1.89,0.735,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-1_B_54,54,black,fragment,Non-Fiber,Blacks,0,0,done,1.164,1.888,1.313,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-1_B_5,5,yellow,fragment,Non-Fiber,Yellows,0,thin long piece,done,0.038,1.885,0.974,4.373,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_B_14,14,gray,fragment,Non-Fiber,Blacks,0,0,0,0.805,1.879,0.846,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-1_D_10,10,clear,fragment,Non-Fiber,Transparent,0,thin long piece,0,0.033,1.877,0.87,3.713,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-1_B_31,31,yellow,fragment,Non-Fiber,Yellows,0,thin long piece,done,0.242,1.874,1.094,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_B_20,20,gray,fragment,Non-Fiber,Blacks,0,0,0,0.124,1.874,0.52,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-2_A_26,26,clear,fragment,Non-Fiber,Transparent,0,thin long piece,0,0.000316,1.871,0.984,3.813,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-4_C_57,57,orange,fragment,Non-Fiber,Yellows,0,0,0,0.401,1.866,0.341,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-1_A_5,5,clear,fragment,Non-Fiber,Transparent,0,0,0,0.023,1.866,0.675,2.457,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_F_43,43,blue,fragment,Non-Fiber,Blues,0,thin and long particle,done,0.134,1.864,0.521,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_C_17,17,gray,fragment,Non-Fiber,Blacks,0,0,0,0.534,1.864,0.833,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-5_A_46,46,black,fragment,Non-Fiber,Blacks,0,0,done,1.363,1.864,1.222,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-2_A_6,6,clear,fragment,Non-Fiber,Transparent,0,thin long piece,0,0.000316,1.861,0.91,4.34,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-2_A_38,38,clear,fragment,Non-Fiber,Transparent,0,thin long piece,0,0.000253,1.861,0.977,3.355,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-2_A_45,45,clear,fragment,Non-Fiber,Transparent,0,thin long piece,0,0.00019,1.852,0.198,1.932,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_10,10,black,fragment,Non-Fiber,Blacks,0,0,done,0.656,1.849,0.891,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_A_10,10,black,fragment,Non-Fiber,Blacks,0,0,done,0.000197,1.84,0.688,2.527,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_C_30,30,white,foam,Non-Fiber,Whites,0,0,0,1.312,1.834,1.082,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_C_36,36,black,TRWP,Non-Fiber,Blacks,0,0,done,2.004,1.829,1.571,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-4_B_9,9,black,TRWP,Non-Fiber,Blacks,0,0,done,1.033,1.822,0.75,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_B_29,29,white,fragment,Non-Fiber,Whites,0,0,0,0.362,1.793,0.549,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-4_C_9,9,gray,fragment,Non-Fiber,Blacks,0,0,0,0.069,1.791,0.307,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_B_90,90,black,fragment,Non-Fiber,Blacks,0,0,0,0.843,1.786,0.916,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_D_58,58,white,fragment,Non-Fiber,Whites,0,0,0,0.449,1.786,0.888,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-4_C_30,30,green,fragment,Non-Fiber,Greens,0,0,0,0.745,1.785,0.682,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_C_46,46,black,TRWP,Non-Fiber,Blacks,0,0,0,1.341,1.783,1.182,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_B_3,3,blue,fragment,Non-Fiber,Blues,0,0,0,0.000394,1.782,1.304,6.22,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-1_A_8,8,green,fragment,Non-Fiber,Greens,0,0,0,0.919,1.762,0.984,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_A_10,10,black,fragment,Non-Fiber,Blacks,0,0,done,0.026,1.762,0.378,2.864,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_C_40,40,gray,fragment,Non-Fiber,Blacks,0,0,0,1,1.76,0.841,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-2_B_36,36,black,fragment,Non-Fiber,Blacks,0,0,done,0.238,1.759,0.345,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_D_75,75,black,TRWP,Non-Fiber,Blacks,0,0,0,0.989,1.758,1.059,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_B_27,27,white,fragment,Non-Fiber,Whites,0,0,0,0.36,1.758,0.567,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-1_A_12,12,clear,fragment,Non-Fiber,Transparent,0,thin piece,done,0.017,1.758,0.356,1.949,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-2_A_17,17,clear,fragment,Non-Fiber,Transparent,0,thin long piece,0,0.000253,1.755,0.844,2.644,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_A_77,77,gray,fragment,Non-Fiber,Blacks,0,0,0,1.212,1.754,1.064,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_A_8,8,blue,fragment,Non-Fiber,Blues,0,0,0,0.039,1.753,0.278,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_B_15,15,black,TRWP,Non-Fiber,Blacks,0,0,done,0.611,1.751,0.529,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_A_59,59,black,fragment,Non-Fiber,Blacks,0,0,done,0.122,1.749,0.549,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_B_43,43,clear,fragment,Non-Fiber,Transparent,0,thin long piece,0,0.025,1.745,0.794,3.015,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_D_96,96,black,fragment,Non-Fiber,Blacks,0,0,0,1.332,1.744,1.29,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_B_6,6,black,fragment,Non-Fiber,Blacks,0,0,0,0.46,1.741,0.798,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_B_47,47,black,fragment,Non-Fiber,Blacks,0,0,0,0.033,1.74,0.581,4.043,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_B_11,11,gray,fragment,Non-Fiber,Blacks,0,0,0,0.069,1.737,0.43,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_A_5,5,gray,fragment,Non-Fiber,Blacks,0,0,0,0.069,1.732,0.448,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_B_36,36,gray,fragment,Non-Fiber,Blacks,0,0,0,0.53,1.73,1.041,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_A_24,24,black,fragment,Non-Fiber,Blacks,0,0,done,0.075,1.726,0.359,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_C_38,38,black,TRWP,Non-Fiber,Blacks,0,0,done,1.478,1.72,1.372,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-4_C_40,40,black,TRWP,Non-Fiber,Blacks,0,0,done,1.317,1.718,1.017,2.095,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-5_A_57,57,gray,fragment,Non-Fiber,Blacks,0,0,0,0.969,1.715,1.157,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_B_26,26,clear,fragment,Non-Fiber,Transparent,0,0,0,1.033,1.705,0.975,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-1_B_5,5,gray,fragment,Non-Fiber,Blacks,0,0,0,0.731,1.7,0.726,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_C_18,18,clear,fragment,Non-Fiber,Transparent,0,0,0,0.000197,1.699,0.709,2.81,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-1_B_35,35,yellow,fragment,Non-Fiber,Yellows,0,thin long piece,done,0.05,1.698,1.097,6.006,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-4_A_61,61,black,fragment,Non-Fiber,Blacks,0,0,done,0.676,1.696,0.794,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-5_B_34,34,black,TRWP,Non-Fiber,Blacks,0,0,done,0.483,1.695,0.639,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_47,47,white,fragment,Non-Fiber,Whites,0,0,0,0.389,1.693,0.442,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_E_27,27,clear,fragment,Non-Fiber,Transparent,0,0,0,0.017,1.692,0.485,2.12,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_D_2,2,white,fragment,Non-Fiber,Whites,0,0,0,0.281,1.691,0.281,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_D_19,19,red,fragment,Non-Fiber,Reds,0,0,0,1.411,1.687,1.279,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_C_21,21,clear,fragment,Non-Fiber,Transparent,0,0,0,0.023,1.682,0.452,2.76,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-1_B_8,8,yellow,fragment,Non-Fiber,Yellows,0,thin long piece,done,0.015,1.679,0.272,1.809,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_C_25,25,black,fragment,Non-Fiber,Blacks,0,0,done,0.924,1.678,0.911,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-5_B_36,36,black,TRWP,Non-Fiber,Blacks,0,0,done,1.105,1.674,1.114,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_C_47,47,black,fragment,Non-Fiber,Blacks,0,0,0,0.571,1.669,0.964,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_D_27,27,white,fragment,Non-Fiber,Whites,0,0,0,0.615,1.669,0.811,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_C_35,35,blue,film,Non-Fiber,Blues,0,0,0,0.664,1.659,0.653,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_E_20,20,black,TRWP,Non-Fiber,Blacks,0,0,done,0.339,1.659,0.92,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_A_24,24,black,TRWP,Non-Fiber,Blacks,0,0,0,0.785,1.659,0.852,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_A_14,14,blue,fragment,Non-Fiber,Blues,0,0,0,0.087,1.657,0.172,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_B_48,48,black,fragment,Non-Fiber,Blacks,0,0,0,0.067,1.653,0.324,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_C_9,9,white,foam,Non-Fiber,Whites,0,0,0,0.557,1.653,0.623,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_E_22,22,yellow,fragment,Non-Fiber,Yellows,0,0,0,0.577,1.652,0.463,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_B_51,51,gray,fragment,Non-Fiber,Blacks,0,0,0,0.76,1.651,1.108,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_C_39,39,black,TRWP,Non-Fiber,Blacks,0,0,done,0.894,1.651,1.029,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-1_D_23,23,clear,fragment,Non-Fiber,Transparent,0,thin long piece,0,0.019,1.65,0.553,2.372,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_A_43,43,black,TRWP,Non-Fiber,Blacks,0,0,done,0.753,1.65,0.712,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_D_65,65,black,fragment,Non-Fiber,Blacks,0,hard surface throughout,done,0.716,1.645,0.87,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_C_31,31,black,fragment,Non-Fiber,Blacks,0,0,0,0.000193,1.642,0.174,1.716,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-2_A_20,20,gray,fragment,Non-Fiber,Blacks,0,0,0,0.00019,1.638,0.608,2.197,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-1_D_21,21,gray,fragment,Non-Fiber,Blacks,0,0,0,0.000144,1.633,0.373,1.889,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-2_B_3,3,pink,fragment,Non-Fiber,Reds,0,0,0,0.823,1.63,0.898,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_C_76,76,clear,fragment,Non-Fiber,Transparent,0,thin piece,done,0.027,1.63,0.717,2.96,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-4_B_1,1,gray,fragment,Non-Fiber,Blacks,0,0,0,0.33,1.628,0.584,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-1_D_18,18,clear,fragment,Non-Fiber,Transparent,0,thin long piece,0,0.026,1.621,0.723,3.242,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-4_C_53,53,black,fragment,Non-Fiber,Blacks,0,0,done,0.551,1.621,0.558,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_B_55,55,clear,fragment,Non-Fiber,Transparent,0,thin long piece,0,0.031,1.615,0.414,3.604,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_A_39,39,clear,fragment,Non-Fiber,Transparent,0,thin long piece,0,0.000254,1.609,0.494,2.626,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_C_70,70,red,fragment,Non-Fiber,Reds,0,0,0,0.126,1.609,0.526,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_B_91,91,black,fragment,Non-Fiber,Blacks,0,0,done,0.31,1.607,0.658,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_B_2,2,black,fragment,Non-Fiber,Blacks,0,0,0,0.845,1.606,1.326,0,sub
